,뉴스제목,주가변동
1905,"삼성바이오로직스, 주가 사상 첫 80만원 돌파",0
1906,오후장 기술적 분석 특징주 B(코스피),0
1907,"코스닥, 美 폭락에 개인 ‘팔자’ 2%대↓…‘730’선",0
1908,오전장 기술적 분석 특징주 A(코스피),0
1909,"외국계 순매수,도 상위종목(코스닥) 수량기준",0
1910,美증시 급락 영향에…코스피 4% 떨어진 2088로 출발(종합),0
1911,오전장 기술적 분석 특징주 B(코스피),0
1912,오전장 기술적 분석 특징주 B(코스닥),0
1913,오전장 특징주★(코스닥),0
1914,코스닥 상승률 상위 50종목,0
1915,전일대비 거래량 급증 종목(코스피),0
1916,"외국계 순매수,도 상위종목(코스피) 금액기준",0
1917,"외국계 순매수,도 상위종목(코스피) 수량기준",0
1918,美증시 폭락에 '안전자산' 달러 강세…공포지수 치솟아,0
1919,"코스피 기관 순매수,도 상위20종목",0
1920,7600원짜리 '덱사메타손'에 거는 기대…국내 관련주 급등,0
1921,"펩시, 인종차별 브랜드 퇴출 결정",0
1922,[특징주]코로나 치료 효과 `덱사메타손` 관련주 급등,0
1923,"[코스피 마감]강보합 숨고르기…""정책 기대감, 조정 우려 맞서""",0
1924,[코스닥 마감] 北긴장 고조·美호조 혼재에 보합,0
1925,"코스피·코스닥, 코로나19 재확산·한반도 안보 우려에도 보합권 마감",0
1926,[0617마감]북한보다 연준,0
1927,17일 장마감 후 주요 종목뉴스,0
1928,北 연락사무소 폭파에 대북주 `명암`,0
1929,北 연락사무소 폭파에…개성공단株 재개 꿈도 '와르르',0
1930,증시요약(9) - 기술적 분석 특징주 A(코스닥),0
1931,[특징주] 남북 긴장 고조에 빅텍·솔트웍스 등 방산주 강세,0
1932,증시요약(7) - 기술적 분석 특징주 A(코스피),0
1933,증시요약(8) - 기술적 분석 특징주 B(코스피),0
1934,[특징주] `일촉즉발` 남북관계에 방산株 날개,0
1935,"DB금융투자, DB 글로벌4차산업 랩 출시",0
1936,[뉴욕증시] 소매 판매 호조·코로나19 치료제 기대에 상승…다우 2.04%↑,0
1937,오후장 기술적 분석 특징주 B(코스닥),0
1938,증시요약(10) - 기술적 분석 특징주 B(코스닥),0
1939,"[특징주]삼성중공우, 10거래일째 '上'..국내 최장 기록",0
1940,오후장 특징주★(코스닥),0
1941,증시요약(1) - 코스피 마감시황,0
1942,[0617마감]북한보다 연준,0
1943,"[특징주]삼성중공우, 역대 최장 '10거래일' 연속 상한가",0
1944,단 보름만에 14배 `잭팟`…`사상 최장` 상한가종목 등장 초읽기,0
1945,오후장 기술적 분석 특징주 B(코스피),0
1946,장중 주요 종목 공시,0
1947,증시요약(3) - 특징 테마,0
1948,코스닥 하락률 상위 50종목,0
1949,증시요약(5) - 특징 종목(코스닥),0
1950,"외국계 순매수,도 상위종목(코스피) 수량기준",0
1951,오후장 기술적 분석 특징주 A(코스피),0
1952,오전장 기술적 분석 특징주 B(코스닥),0
1953,[종목이슈] '코로나19 치료 효과' 덱사메타손 바람 타고 제약株 '강세',0
1954,"코스피 기관 순매수,도 상위20종목",0
1955,"코스피 외국인 순매수,도 상위20종목",0
1956,오전장 기술적 분석 특징주 B(코스닥),0
1957,[유럽증시]단돈 5파운드짜리 '코로나 치료제' 등장?…랠리,0
1958,코스닥 하락률 상위 50종목,0
1959,"외국계 순매수,도 상위종목(코스피) 수량기준",0
1960,"코스피, '2140선' 소폭 상승 마감",0
1961,[코스피 마감]2Q 실적 앞두고 눈치보기 장세…소폭 상승 2140선,0
1962,[하이킥 韓증시]대장주로 우뚝선 4차산업 종목들,0
1963,[코스닥 마감]'우려'와 '기대' 사이…종일 740선서 '등락',0
1964,기관은 '오른다' VS 개인은 '내린다',0
1965,증시요약(9) - 기술적 분석 특징주 A(코스닥),0
1966,증시요약(7) - 기술적 분석 특징주 A(코스피),0
1967,"하반기 코스피, 성장주보다 실적개선 주목-한국",0
1968,하반기에도 `바이오`는 주도주일까…공매도 복병 조심해야,0
1969,[특징주] 그린뉴딜 발전솔루션으로 `SOFC` 주목…미코·경동나비엔 강세,0
1970,[특징주]대북 관련주 일제히 강세,0
1971,증시요약(8) - 기술적 분석 특징주 B(코스피),0
1972,"코스닥, 개인 '사자'에 상승 출발…'740선'",0
1973,장중 주요 종목 공시,0
1974,"코스닥 기관 순매수,도 상위20종목",0
1975,오전장 기술적 분석 특징주 B(코스피),0
1976,증시요약(1) - 코스피 마감시황,0
1977,오후장 기술적 분석 특징주 B(코스닥),0
1978,오전장 기술적 분석 특징주 B(코스닥),0
1979,증시요약(10) - 기술적 분석 특징주 B(코스닥),0
1980,하루 43% 출렁…미친주가 삼성重(우),0
1981,"6월 19일 코스닥, 4.70p 오른 742.03 마감(0.64%↑)",0
1982,"코스피 기관 순매수,도 상위20종목",0
1983,오전장 기술적 분석 특징주 A(코스닥),0
1984,"[특징주] 코데즈컴바인, 애국테마주에 '품절주'까지…겹호재에 강세",0
1985,오전장 특징주★(코스닥),0
1986,19일 장 마감 후 주요 종목 뉴스,0
1987,오후장 기술적 분석 특징주 A(코스닥),0
1988,오후장 기술적 분석 특징주 B(코스피),0
1989,"외국계 순매수,도 상위종목(코스피) 수량기준",0
1990,오전장 기술적 분석 특징주 A(코스닥),0
1991,폭탄 돌리다 드디어 터졌다…삼성重 우선주 하루에 40% 출렁,0
1992,"코스피, 보합권 등락…2Q 실적시즌 앞두고 신중모드",0
1993,오전장 기술적 분석 특징주 B(코스피),0
1994,[특징주]한·일 WTO분쟁에 모나미·신성통장 애국테마株 급등,0
1995,코스닥 하락률 상위 50종목,0
1996,오후장 특징주★(코스닥),0
1997,오전장 기술적 분석 특징주 A(코스피),0
1998,증시요약(3) - 특징 테마,0
1999,[뉴욕증시] 코로나19 재확산 주시하며 혼조…다우 0.15% ↓,0
2000,[코스닥 마감]개인·외인 사자에 7일째 상승…760선 바짝,0
2001,"[특징주]남북경협株, 北대남 군사행동계획 보류 소식에 '동반강세'",0
2002,[코스피 마감]기관 매수에 1%대 상승…2160선 회복,0
2003,이번엔 '방산주' 폭락 vs '대북주' 회생,0
2004,"[특징주] 대정화금, 셀트리온 원료의약품 공급..주요 고객사 부각↑",0
2005,건강이 최고… 코로나에 날개 단 건강기능식품株,0
2006,뉴욕증시 3대 지수의 엇갈린 운명...나스닥 독주 이유는?,0
2007,증시요약(9) - 기술적 분석 특징주 A(코스닥),0
2008,뉴욕증시 '폭풍 전야' 숏 베팅 9년래 최고치,0
2009,"[164회 주목! 이리포트] 신한금융투자 소현철 ""악재 희석, 목표주가 상향""",0
2010,오전장 기술적 분석 특징주 B(코스피),0
2011,"외국인, 삼성그룹 4총사에 꽂혔다",0
2012,"코스닥, 개인 사자에 상승 출발..760선",0
2013,"[실전재테크] ""공모주 잡아라""…거물급 등장에 IPO시장 들썩",0
2014,"6월 24일 코스피, 30.27p 오른 2161.51 마감(1.42%↑)",0
2015,오전장 특징주★(코스닥),0
2016,증시요약(7) - 기술적 분석 특징주 A(코스피),0
2017,"코스피, 2150선 '껑충'…코스닥도 장중 1%대 상승",0
2018,"[6/24 중국증시종합] 반도체株 강세, 상하이종합지수 0.30%↑",0
2019,"[164회 주목! 이리포트] 신한금융투자 소현철 ""악재 희석, 목표주가 상향""",0
2020,[마감시황] 코스피 1.42% 상승하며 2161.51...2160선 안착,0
2021,증시요약(5) - 특징 종목(코스닥),0
2022,신용비율 상위 종목,0
2023,증시요약(4) - 특징 종목(코스피),0
2024,[특징주] 北 김정은 군사행동 보류에 방산주 동반 급락,0
2025,52주 신고가 종목,0
2026,증시요약(10) - 기술적 분석 특징주 B(코스닥),0
2027,"외국계 순매수,도 상위종목(코스닥) 수량기준",0
2028,코스피 상승률 상위 50종목,0
2029,"코스피, 기관 매수세에 1% 넘게 올라…삼성전자 3%대 상승",0
2030,오후장 특징주★(코스피),0
2031,코스피 상승률 상위 50종목,0
2032,"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
2033,"외국계 순매수,도 상위종목(코스닥) 수량기준",0
2034,"변동성완화장치(VI) 발동 종목, 발동시간 기준",0
2035,오후장 특징주★(코스닥),0
2036,증시요약(3) - 특징 테마,0
2037,장중 주요 종목 공시,0
2038,증시요약(8) - 기술적 분석 특징주 B(코스피),0
2039,"외국계 순매수,도 상위종목(코스닥) 수량기준",0
2040,공모주 청약에 필요한데..'계좌개설 20일 제한' 피하려면?,0
2041,[코스닥 마감]하루 만에 강보합..통신장비株 급등,0
2042,20일 이내 다수 계좌개설 가능?..증권사마다 다른 이유는,0
2043,[특징주]美 대규모 5G 투자 소식에 통신장비株 ‘강세’,0
2044,코스피 2134.65로 1%대 상승 마감…코스닥은 간신히 750선 지켜,0
2045,[재송]25일 장 마감 후 주요 종목뉴스,0
2046,"코스피, 상승 탄력에 2140선 터치…코스닥 750선서 등락",0
2047,52주 신고가 종목,0
2048,올해 상반기 IPO시장 코로나19로 ‘냉각’…하반기 활기 기대,0
2049,"코스닥, 장중 하락 전환..시가총액 상위株↓",0
2050,美 증시 훈풍에 코스닥 1%대 상승 출발,0
2051,"코스피 기관 순매수,도 상위20종목",0
2052,"6월 26일 코스피, 22.28p 오른 2134.65 마감(1.05%↑)",0
2053,증시요약(3) - 특징 테마,0
2054,증시요약(1) - 코스피 마감시황,0
2055,[e공시 눈에 띄네]코스닥-25일,0
2056,외국인이 `반도체株` 다시 담는 까닭은?,0
2057,증시요약(9) - 기술적 분석 특징주 A(코스닥),0
2058,장중 주요 종목 공시,0
2059,[코스피 마감]개인·외인 쌍끌이 매수에 1%대↑ '2130'선,0
2060,"코스닥 기관 순매수,도 상위20종목",0
2061,"코스피 외국인 순매수,도 상위20종목",0
2062,오전장 기술적 분석 특징주 A(코스피),0
2063,오전장 기술적 분석 특징주 B(코스피),0
2064,美볼커룰 완화에 코스피 1%대 상승 출발,0
2065,1억원 이상 매수체결 상위 20 종목(코스닥),0
2066,증시요약(10) - 기술적 분석 특징주 B(코스닥),0
2067,1억원 이상 매수체결 상위 20 종목(코스닥),0
2068,"[특징주]피씨엘, 세계 최초 5개질병 동시 진단…""30조 혈액선별 시장 10% 점유 목표""",0
2069,코스닥 상승률 상위 50종목,0
2070,1억원 이상 매수체결 상위 20 종목(코스피),0
2071,"6월 26일 코스닥, 0.22p 오른 750.58 마감(0.03%↑)",0
2072,증시요약(7) - 기술적 분석 특징주 A(코스피),0
2073,1억원 이상 매수체결 상위 20 종목(코스닥),0
2074,"외국계 순매수,도 상위종목(코스닥) 수량기준",0
2075,1억원 이상 매수체결 상위 20 종목(코스피),0
2076,코스닥 상승률 상위 50종목,0
2077,"외국계 순매수,도 상위종목(코스닥) 금액기준",0
2078,1억원 이상 매도체결 상위 20 종목(코스피),0
2079,오전장★테마동향,0
2080,[코스닥 마감]개인 출격에 '760선' 바짝…IT 강세,0
2081,"코스피, 기관 ‘사자’에 3일 연속 오르며 2180선 회복… 코스닥 1%↑",0
2082,[특징주] 마라톤 장마 예고에 관련주 강세,0
2083,6일 장 마감 후 주요 종목 뉴스,0
2084,삼성전자·카카오…2분기 실적 유망주 점찍은 外人,0
2085,증시요약(7) - 기술적 분석 특징주 A(코스피),0
2086,증시요약(9) - 기술적 분석 특징주 A(코스닥),0
2087,장마감 후 주요 종목 공시,0
2088,"코스피, 개인·기관 동반 매수에 상승 출발…2160선 위로",0
2089,오후장 특징주★(코스닥),0
2090,증시요약(10) - 기술적 분석 특징주 B(코스닥),0
2091,증시요약(8) - 기술적 분석 특징주 B(코스피),0
2092,오픈뱅킹 이용자 2032만명 급증…올 12월 농협·저축銀·증권사 등도 참여,0
2093,"올해 20대 주식투자 급증...""부모-자녀 '증여'도 영향""",0
2094,오후장 기술적 분석 특징주 B(코스닥),0
2095,"코스닥, 코로나19 재유행 우려에 '750선' 보합권서 출발",0
2096,오전장 기술적 분석 특징주 B(코스닥),0
2097,"외국계 순매수,도 상위종목(코스피) 수량기준",0
2098,국민연금이 찜한 종목들 보니…배터리·건기식·게임이 `톱픽`,0
2099,"코스피, 개인·기관 동반 매수…1% 넘게 상승",0
2100,52주 신고가 종목,0
2101,증시요약(4) - 특징 종목(코스피),0
2102,오후장 기술적 분석 특징주 A(코스피),0
2103,오전장 기술적 분석 특징주 A(코스피),0
2104,5거래일 기준 누적하락률 상위 종목(코스닥),0
2105,오전장★테마동향,0
2106,오전장 특징주★(코스닥),0
2107,오전장 특징주★(코스피),0
2108,"코스피, 개인·기관 순매수에 3일 연속 상승 흐름… 코스닥 혼조세",0
2109,1억원 이상 매수체결 상위 20 종목(코스닥),0
2110,증시요약(3) - 특징 테마,0
2111,오후장 특징주★(코스피),0
2112,"[종목이슈] SK, 저평가 분석 속속...실트론·팜테크 차기 IPO 기대감",0
2113,"비보존, 바이오헬스 특화 VC `이후인베스트먼트` 인수",0
2114,오전장 기술적 분석 특징주 B(코스닥),0
2115,증시요약(5) - 특징 종목(코스닥),0
2116,증권사 신규추천 종목,0
2117,[코스피 마감]언택트株 주도로 1% 넘게 상승…2190선 '눈앞',0
2118,"외국계 순매수,도 상위종목(코스피) 금액기준",0
2119,"외국계 순매수,도 상위종목(코스피) 수량기준",0
2120,7일 장 마감 후 주요 종목뉴스,0
2121,[코스닥 마감]나흘만에 하락…하반기 실적 의구심,0
2122,"`제2 바이오팜` 기대株…SK아이이테크, 코스피行 본격화",0
2123,설마 제2마스크 대란?…관련주 들썩,0
2124,"이스라엘 중앙은행, 사상 첫 회사채 매입 계획 발표",0
2125,[종목이슈] 테슬라 바람에 국내도 '들썩'...2차전지株 강자는,0
2126,증시요약(9) - 기술적 분석 특징주 A(코스닥),0
2127,[e공시 눈에 띄네] 코스닥-6일,0
2128,"코스닥, 거세진 외국인 매도에 하락반전…760선 하회",0
2129,[재송]6일 장 마감 후 주요 종목 뉴스,0
2130,증시요약(7) - 기술적 분석 특징주 A(코스피),0
2131,"똑똑한 개미들, 이젠 시야까지 넓어졌나…코로나 이후 바라보고 투자",0
2132,증시요약(10) - 기술적 분석 특징주 B(코스닥),0
2133,"코스닥 외국인 순매수,도 상위20종목",0
2134,증시요약(5) - 특징 종목(코스닥),0
2135,"코스닥, 760선서 상승 출발…개인·기관 '사자'",0
2136,[뉴욕증시] '테슬라·아마존·애플' 급등…나스닥도 2%대 랠리에 최고치,0
2137,코스피 하락 전환...2200선 깨져,0
2138,"[7/7 중국증시종합] 거래량 더욱 확대, 상하이종합지수 0.37%↑",0
2139,전일대비 거래량 급증 종목(코스닥),0
2140,증시요약(8) - 기술적 분석 특징주 B(코스피),0
2141,"코스피, 美증시 훈풍에 2200선 돌파",0
2142,오후장 기술적 분석 특징주 A(코스피),0
2143,`주식으로 돈 벌자`..동학개미 덕분에 상반기 주식 결제대금 49%↑,0
2144,장마감 후 주요 종목 공시,0
2145,증시요약(4) - 특징 종목(코스피),0
2146,52주 신고가 종목,0
2147,동학개미 북적였던 증시…증권사 신규 계좌 급증,0
2148,오후장 특징주★(코스닥),0
2149,"외국계 순매수,도 상위종목(코스닥) 수량기준",0
2150,오전장 기술적 분석 특징주 A(코스피),0
2151,오전장 기술적 분석 특징주 A(코스닥),0
2152,오전장 기술적 분석 특징주 A(코스피),0
2153,"코스닥 기관 순매수,도 상위20종목",0
2154,"[특징주] SG충방, 서울 그린벨트 해제 논의에 관련 토지 부각 강세",0
